id	sus_g	inf_g	end_g	sus_e	inf_e	end_e	sus_pt	inf_pt	end_pt	r0_g	r0_pt
885	-1.45452	-0.000298012	-0.194756	-2.43743	1.40108	-0.627627	-3.89195	1.400781988	-0.822383	-1.649574012	-3.313551012
886	-0.401483	-0.346276	-0.0789561	1.39838	-0.927676	0.302837	0.996897	-1.273952	0.2238809	-0.8267151	-0.0531741
887	0.108644	-0.524773	0.00865844	4.63353	-2.78075	1.24074	4.742174	-3.305523	1.24939844	-0.40747056	2.68604944
888	-0.291955	-0.520238	-0.0766597	1.94053	-1.57746	0.401145	1.648575	-2.097698	0.3244853	-0.8888527	-0.1246377
889	-1.44702	-0.00193837	-0.193897	-2.40233	1.38117	-0.618754	-3.84935	1.37923163	-0.812651	-1.64285537	-3.28276937
890	0.0214906	0.613114	0.0550618	0.134162	0.120571	0.0333449	0.1556526	0.733685	0.0884067	0.6896664	0.9777443
891	0.0767188	0.700352	0.12122	2.52971	-0.878062	0.900463	2.6064288	-0.17771	1.021683	0.8982908	3.4504018
892	-0.225231	0.515679	0.0193519	-0.338869	0.056188	-0.0901923	-0.5641	0.571867	-0.0708404	0.3097999	-0.0630733999999999
893	-0.186091	0.515989	0.0127923	-0.718976	0.259568	-0.237777	-0.905067	0.775557	-0.2249847	0.3426903	-0.3544947
894	-0.081016	0.505054	0.0291946	-0.226597	0.0321333	-0.0964979	-0.307613	0.5371873	-0.0673033	0.4532326	0.162271
895	0.951429	0.0992164	0.0647155	0.731488	-0.302653	0.162967	1.682917	-0.2034366	0.2276825	1.1153609	1.7071629
896	0.445171	0.181543	0.0391787	0.506177	-0.236604	0.258538	0.951348	-0.055061	0.2977167	0.6658927	1.1940037
897	0.57971	0.190832	0.0480207	0.522246	-0.161059	0.230851	1.101956	0.029773	0.2788717	0.8185627	1.4106007
898	0.674435	0.159	0.0332102	-0.20434	0.197482	-0.0639411	0.470095	0.356482	-0.0307309	0.8666452	0.7958461
899	-0.0130569	0.335213	-0.048336	-2.78178	1.60378	-0.716753	-2.7948369	1.938993	-0.765089	0.2738201	-1.6209329
900	0.402841	-0.371535	-0.043645	0.103377	0.249275	0.0334428	0.506218	-0.12226	-0.0102022	-0.012339	0.3737558
901	0.254285	-0.446733	-0.0662227	-0.265137	0.158085	-0.0827638	-0.010852	-0.288648	-0.1489865	-0.2586707	-0.4484865
902	0.301495	-0.418408	-0.0554843	-0.0568986	0.150969	-0.00966242	0.2445964	-0.267439	-0.06514672	-0.1723973	-0.08798932
903	0.474136	-0.497743	-0.0496811	0.0888179	-0.0234925	-0.0372178	0.5629539	-0.5212355	-0.0868989	-0.0732881	-0.0451805
904	0.250633	-0.456417	-0.0736411	-0.5488	0.283039	-0.184679	-0.298167	-0.173378	-0.2583201	-0.2794251	-0.7298651
905	-0.213694	0.206879	0.0261341	0.61178	-0.399249	0.177978	0.398086	-0.19237	0.2041121	0.0193191	0.4098281
906	-0.274663	0.205044	0.0103728	0.092966	-0.167983	0.0105774	-0.181697	0.037061	0.0209502	-0.0592462	-0.1236858
907	-0.276429	0.205455	0.0100155	0.0734256	-0.160121	0.00416753	-0.2030034	0.045334	0.01418303	-0.0609585	-0.14348637
908	-0.283116	0.204706	0.00826314	0.0169459	-0.135795	-0.014275	-0.2661701	0.068911	-0.00601186	-0.07014686	-0.20327096
909	-0.26819	0.203829	0.0119161	0.148351	-0.196281	0.0278731	-0.119839	0.007548	0.0397892	-0.0524449	-0.0725018
910	0.501868	-0.0569696	0.105925	-0.839426	0.407486	-0.296684	-0.337558	0.3505164	-0.190759	0.5508234	-0.1778006
911	0.368173	0.176362	0.143171	0.20531	0.345746	0.194792	0.573483	0.522108	0.337963	0.687706	1.433554
912	1.06174	-0.398933	0.166861	1.89931	-1.54823	0.391729	2.96105	-1.947163	0.55859	0.829668	1.572477
913	0.453828	0.08748	0.131667	-0.188812	0.382764	-0.00204058	0.265016	0.470244	0.12962642	0.672975	0.86488642
914	0.91712	-0.308069	0.16276	1.65726	-1.28111	0.381089	2.57438	-1.589179	0.543849	0.771811	1.52905
915	0.487096	-0.704209	0.0238422	0.598678	-0.350368	0.154959	1.085774	-1.054577	0.1788012	-0.1932708	0.2099982
916	0.759139	0.396578	0.201724	1.86032	-1.08285	0.527514	2.619459	-0.686272	0.729238	1.357441	2.662425
917	0.4458	0.581374	0.149534	-0.400685	0.323194	-0.124095	0.045115	0.904568	0.025439	1.176708	0.975122
918	-0.28455	-0.393887	-0.0437362	-1.04292	0.479357	-0.327543	-1.32747	0.08547	-0.3712792	-0.7221732	-1.6132792
919	0.450542	-0.710498	0.0134797	0.280891	-0.215088	0.0507806	0.731433	-0.925586	0.0642603	-0.2464763	-0.1298927
920	-1.24252	-0.040982	-0.170025	-2.35547	1.3596	-0.606301	-3.59799	1.318618	-0.776326	-1.453527	-3.055698
921	-0.828979	-0.180475	-0.123585	-0.802345	0.42311	-0.223082	-1.631324	0.242635	-0.346667	-1.133039	-1.735356
922	-0.795578	-0.107618	-0.0877942	0.384314	-0.00695351	0.212073	-0.411264	-0.11457151	0.1242788	-0.9909902	-0.40155671
923	-0.658858	-0.109366	-0.0828636	0.272693	0.127239	0.133448	-0.386165	0.017873	0.0505844	-0.8510876	-0.3177076
924	-1.22907	-0.0453633	-0.168403	-2.30155	1.32845	-0.592549	-3.53062	1.2830867	-0.760952	-1.4428363	-3.0084853
925	0.106823	-0.558137	-0.00950253	-0.511544	0.388842	-0.07572	-0.404721	-0.169295	-0.08522253	-0.46081653	-0.65923853
926	0.148433	-0.597608	-0.0147822	-0.687239	0.415094	-0.162639	-0.538806	-0.182514	-0.1774212	-0.4639572	-0.8987412
927	0.539595	-0.74587	0.0246519	0.73982	-0.49838	0.173152	1.279415	-1.24425	0.1978039	-0.1816231	0.2329689
928	0.459578	-0.578675	0.0505055	1.31089	-0.421776	0.461524	1.770468	-1.000451	0.5120295	-0.0685915000000001	1.2820465
929	0.790472	-0.898446	0.0570952	2.14174	-1.48962	0.540282	2.932212	-2.388066	0.5973772	-0.0508788	1.1415232
930	-2.4224	0.820836	-0.264501	-0.685026	0.649892	-0.168099	-3.107426	1.470728	-0.4326	-1.866065	-2.069298
931	-2.26884	0.904317	-0.217189	0.597736	0.261981	0.275987	-1.671104	1.166298	0.058798	-1.581712	-0.446008
932	-2.5292	0.731441	-0.281743	-0.85696	0.493188	-0.220985	-3.38616	1.224629	-0.502728	-2.079502	-2.664259
933	-2.18418	0.722366	-0.213931	1.29833	-0.485426	0.433609	-0.88585	0.23694	0.219678	-1.675745	-0.429232
934	-2.35393	0.7409	-0.255196	-0.111822	0.206316	-0.0124569	-2.465752	0.947216	-0.2676529	-1.868226	-1.7861889
935	0.984884	-0.0832591	0.0779134	0.438894	0.164634	0.151317	1.423778	0.0813749	0.2292304	0.9795383	1.7343833
936	1.26706	-0.389321	0.10024	1.99662	-1.25156	0.506698	3.26368	-1.640881	0.606938	0.977979	2.229737
937	0.891733	-0.212162	0.0636585	0.60869	-0.307659	0.184859	1.500423	-0.519821	0.2485175	0.7432295	1.2291195
938	0.929233	-0.153741	0.0659688	0.370518	-0.022536	0.112156	1.299751	-0.176277	0.1781248	0.8414608	1.3015988
939	1.05969	-0.16136	0.0655726	0.0462534	0.208818	-0.0421256	1.1059434	0.047458	0.023447	0.9639026	1.1768484
940	2.0739	-1.13408	0.191637	1.61971	-0.98294	0.338959	3.69361	-2.11702	0.530596	1.131457	2.107186
941	0.851939	-0.774042	0.059882	-2.57805	1.48774	-0.663802	-1.726111	0.713698	-0.60392	0.137779	-1.616333
942	1.51209	-0.941464	0.151803	0.414605	-0.141485	0.147352	1.926695	-1.082949	0.299155	0.722429	1.142901
943	1.96509	-1.1954	0.17384	1.38372	-1.05458	0.264569	3.34881	-2.24998	0.438409	0.94353	1.537239
944	1.37642	-0.984257	0.116863	-0.488085	0.149744	-0.153244	0.888335	-0.834513	-0.036381	0.509026	0.0174409999999999
945	0.405135	-0.635274	0.0449978	0.882949	-0.481929	0.225832	1.288084	-1.117203	0.2708298	-0.1851412	0.4417108
946	-0.258785	-0.446038	-0.035578	-1.76517	1.01746	-0.454642	-2.023955	0.571422	-0.49022	-0.740401	-1.942753
947	0.22318	-0.678208	0.0183715	0.366552	-0.410526	0.0795835	0.589732	-1.088734	0.097955	-0.4366565	-0.401047
948	0.313612	-0.643502	0.0262864	0.335367	-0.269133	0.0543775	0.648979	-0.912635	0.0806639	-0.3036036	-0.1829921
949	0.355415	-0.660795	0.01685	-0.116843	-0.0485291	-0.125438	0.238572	-0.7093241	-0.108588	-0.28853	-0.5793401
950	-0.0437476	0.211733	0.0268158	-1.8884	1.09225	-0.486241	-1.9321476	1.303983	-0.4594252	0.1948012	-1.0875898
951	-0.121857	0.236118	0.0172108	-2.21538	1.28068	-0.570364	-2.337237	1.516798	-0.5531532	0.1314718	-1.3735922
952	-0.0923471	0.226429	0.020723	-2.0928	1.21	-0.538801	-2.1851471	1.436429	-0.518078	0.1548049	-1.2667961
953	0.659379	0.0296793	0.0929654	-0.0033048	0.00775158	-0.0905577	0.6560742	0.03743088	0.0024077	0.7820237	0.69591278
954	0.616257	0.0851492	0.112679	0.720342	-0.256083	0.201945	1.336599	-0.1709338	0.314624	0.8140852	1.4802892
955	-2.3933	0.6211	-0.277896	-0.509753	0.0911155	-0.18532	-2.903053	0.7122155	-0.463216	-2.050096	-2.6540535
956	-2.24792	0.752264	-0.227111	0.763687	-0.165138	0.274462	-1.484233	0.587126	0.047351	-1.722767	-0.849756
957	-2.33936	0.823097	-0.243347	0.00460824	0.346486	0.0564941	-2.33475176	1.169583	-0.1868529	-1.75961	-1.35202166
958	-2.37223	0.761884	-0.257969	-0.287367	0.318052	-0.0628454	-2.659597	1.079936	-0.3208144	-1.868315	-1.9004754
959	-2.45496	0.625827	-0.293272	-1.04864	0.355985	-0.355947	-3.5036	0.981812	-0.649219	-2.122405	-3.171007
960	0.416247	-0.228195	0.0504322	2.73604	-1.64009	0.797922	3.152287	-1.868285	0.8483542	0.2384842	2.1323562
961	0.255109	-0.0433069	0.0440675	2.07664	-0.905025	0.681848	2.331749	-0.9483319	0.7259155	0.2558696	2.1093326
962	0.259755	-0.206195	-3.05629e-05	0.847369	-0.660531	0.187341	1.107124	-0.866726	0.1873104371	0.0535294371	0.4277084371
963	-0.0954201	0.07245	-0.0076616	0.248942	0.15169	0.177071	0.1535219	0.22414	0.1694094	-0.0306317	0.5470713
964	0.491313	-0.284116	0.0214804	1.52146	-1.08261	0.332287	2.012773	-1.366726	0.3537674	0.2286774	0.9998144
965	0.377511	0.132855	0.0500592	1.04854	-0.142235	0.42218	1.426051	-0.00938	0.4722392	0.5604252	1.8889102
966	1.36192	-0.706241	0.10227	4.32216	-3.33382	1.00443	5.68408	-4.040061	1.1067	0.757949	2.750719
967	-0.191645	0.140043	-0.0577124	-2.2364	1.29165	-0.575321	-2.428045	1.431693	-0.6330334	-0.1093144	-1.6293854
968	0.641451	-0.193712	0.0361611	1.13509	-0.830075	0.26197	1.776541	-1.023787	0.2981311	0.4839001	1.0508851
969	0.375965	0.056299	0.0201666	0.0562018	0.178144	0.0447444	0.4321668	0.234443	0.064911	0.4524306	0.7315208
970	-0.648997	-0.0710694	-0.134744	-2.07575	1.19789	-0.534186	-2.724747	1.1268206	-0.66893	-0.8548104	-2.2668564
971	-0.276951	-0.143	-0.0548305	0.745534	-0.255081	0.33185	0.468583	-0.398081	0.2770195	-0.4747815	0.3475215
972	0.281341	-0.351821	-0.0188944	1.76376	-1.01242	0.459677	2.045101	-1.364241	0.4407826	-0.0893744	1.1216426
973	-0.233284	-0.233505	-0.0827271	-0.192592	0.0378802	-0.0438069	-0.425876	-0.1956248	-0.126534	-0.5495161	-0.7480348
974	-0.633526	-0.0762608	-0.13288	-2.00737	1.15851	-0.516525	-2.640896	1.0822492	-0.649405	-0.8426668	-2.2080518
975	0.425117	0.110942	0.0988835	0.050858	0.0627791	0.0633748	0.475975	0.1737211	0.1622583	0.6349425	0.8119544
976	0.971432	-0.183573	0.132442	1.37485	-1.01072	0.269114	2.346282	-1.194293	0.401556	0.920301	1.553545
977	0.531865	0.08591	0.123181	0.949357	-0.346502	0.339676	1.481222	-0.260592	0.462857	0.740956	1.683487
978	0.294036	0.118649	0.0754319	-0.68536	0.459147	-0.157327	-0.391324	0.577796	-0.0818951	0.4881169	0.1045769
979	0.233843	0.124693	0.0879004	0.00376862	0.0924227	0.105114	0.23761162	0.2171157	0.1930144	0.4464364	0.64774172
980	-2.4978	0.72422	-0.277594	-0.695122	0.397453	-0.179045	-3.192922	1.121673	-0.456639	-2.051174	-2.527888
981	-2.35796	0.814457	-0.248455	-0.140358	0.417816	0.00928079	-2.498318	1.232273	-0.23917421	-1.791958	-1.50521921
982	-2.52791	0.734671	-0.281354	-0.828642	0.473201	-0.213684	-3.356552	1.207872	-0.495038	-2.074593	-2.643718
983	-2.52758	0.734888	-0.281292	-0.824324	0.470948	-0.212546	-3.351904	1.205836	-0.493838	-2.073984	-2.639906
984	-2.54707	0.739836	-0.283792	-0.909673	0.519855	-0.23441	-3.456743	1.259691	-0.518202	-2.091026	-2.715254
985	1.5274	-0.449091	0.143507	3.75549	-2.25028	1.01502	5.28289	-2.699371	1.158527	1.221816	3.742046
986	0.989351	-0.192755	0.0614014	0.523676	-0.278949	0.109008	1.513027	-0.471704	0.1704094	0.8579974	1.2117324
987	0.920565	-0.230609	0.0602764	0.789294	-0.524771	0.211097	1.709859	-0.75538	0.2713734	0.7502324	1.2258524
988	1.00807	-0.0713685	0.0781631	0.667257	-0.0438217	0.205029	1.675327	-0.1151902	0.2831921	1.0148646	1.8433289
989	0.249952	0.0119539	-0.0235532	-2.17046	1.2507	-0.559163	-1.920508	1.2626539	-0.5827162	0.2383527	-1.2405703
990	0.272419	-0.187151	0.00210568	0.892195	-0.63999	0.203114	1.164614	-0.827141	0.20521968	0.08737368	0.54269268
991	0.359329	-0.186158	0.00413757	0.723201	-0.500763	0.119022	1.08253	-0.686921	0.12315957	0.17730857	0.51876857
992	0.146453	-0.197635	-0.0136394	0.524683	-0.529267	0.106638	0.671136	-0.726902	0.0929986	-0.0648214	0.0372325999999999
993	-0.388286	0.0621837	-0.0713745	-1.71296	0.987257	-0.440908	-2.101246	1.0494407	-0.5122825	-0.3974768	-1.5640878
994	0.53527	0.0354803	0.0658563	1.96366	-0.512382	0.594355	2.49893	-0.4769017	0.6602113	0.6366066	2.6822396
995	-0.472222	0.801513	0.00592558	0.395331	-0.363588	0.115848	-0.076891	0.437925	0.12177358	0.33521658	0.48280758
996	-0.175962	0.740149	0.0295279	0.920723	-0.643753	0.193719	0.744761	0.0963959999999999	0.2232469	0.5937149	1.0644039
997	-0.860242	0.992339	-0.04359	-1.56991	0.906021	-0.404193	-2.430152	1.89836	-0.447783	0.088507	-0.979575
998	-0.864646	0.993165	-0.0441817	-1.58195	0.912338	-0.407293	-2.446596	1.905503	-0.4514747	0.0843373	-0.9925677
999	-0.894757	1.0032	-0.0477824	-1.71791	0.989942	-0.442452	-2.612667	1.993142	-0.4902344	0.0606606000000001	-1.1097594
1000	-1.50706	0.420321	-0.175808	-1.23242	0.70865	-0.317211	-2.73948	1.128971	-0.493019	-1.262547	-2.103528
1001	-1.49756	0.41681	-0.174702	-1.19563	0.687899	-0.307786	-2.69319	1.104709	-0.482488	-1.255452	-2.070969
1002	-0.775913	0.224077	-0.0918015	1.36156	-0.72143	0.325407	0.585647	-0.497353	0.2336055	-0.6436375	0.3218995
1003	-0.807857	0.167336	-0.0989721	1.40232	-0.917527	0.328713	0.594463	-0.750191	0.2297409	-0.7394931	0.0740129
1004	-0.954573	0.212545	-0.0766058	2.47169	-1.4271	0.767917	1.517117	-1.214555	0.6913112	-0.8186338	0.9938732
1005	-2.42847	0.624926	-0.286359	-0.817796	0.263769	-0.280156	-3.246266	0.888695	-0.566515	-2.089903	-2.924086
1006	-2.23189	0.587481	-0.240121	0.835643	-0.575043	0.238967	-1.396247	0.0124380000000001	-0.00115399999999999	-1.88453	-1.384963
1007	-2.16467	0.534741	-0.22872	1.37826	-0.970107	0.38985	-0.78641	-0.435366	0.16113	-1.858649	-1.060646
1008	-2.31482	0.656185	-0.254139	0.148272	-0.102122	0.0429889	-2.166548	0.554063	-0.2111501	-1.912774	-1.8236351
1009	-2.20141	0.559191	-0.235319	1.06211	-0.743621	0.301299	-1.1393	-0.18443	0.06598	-1.877538	-1.25775
1010	-0.113554	-0.0153759	-0.0314321	-0.136946	0.159047	-0.0570668	-0.2505	0.1436711	-0.0884989	-0.160362	-0.1953278
1011	-0.121692	0.0108649	-0.0271891	-0.0659411	0.155558	-0.0197526	-0.1876331	0.1664229	-0.0469417	-0.1380162	-0.0681519
1012	-0.0971468	-0.00817713	-0.0252923	0.021965	0.0863521	-0.00215576	-0.0751818	0.07817497	-0.02744806	-0.13061623	-0.02445489
1013	-0.111095	-0.00241294	-0.0245343	0.166294	0.0619259	0.0567907	0.055199	0.05951296	0.0322564	-0.13804224	0.14696836
1014	-0.132542	0.000352555	-0.0276961	-0.0422272	0.142487	-0.00736007	-0.1747692	0.142839555	-0.03505617	-0.159885545	-0.066985815
1015	0.647636	0.844762	0.13753	-0.214648	0.521406	-0.0390237	0.432988	1.366168	0.0985063	1.629928	1.8976623
1016	0.610579	0.802893	0.129633	-0.225546	0.46223	-0.0359901	0.385033	1.265123	0.0936429	1.543105	1.7437989
1017	0.521628	0.738862	0.112243	-0.519098	0.427366	-0.13971	0.00253000000000003	1.166228	-0.027467	1.372733	1.141291
1018	0.938114	0.58453	0.179122	1.96875	-0.970765	0.576248	2.906864	-0.386235	0.75537	1.701766	3.275999
1019	0.529547	0.791444	0.116382	-0.69048	0.63113	-0.181469	-0.160933	1.422574	-0.065087	1.437373	1.196554
1020	0.51252	-0.414038	0.0672426	-0.0750394	0.14224	-0.0288344	0.4374806	-0.271798	0.0384082	0.1657246	0.2040908
1021	0.469883	-0.315016	0.101143	1.1243	-0.259206	0.442724	1.594183	-0.574222	0.543867	0.25601	1.563828
1022	0.462414	-0.39773	0.0615597	-0.293895	0.272615	-0.0875437	0.168519	-0.125115	-0.025984	0.1262437	0.01742
1023	1.01633	-0.465273	0.148796	2.44653	-1.04512	0.701865	3.46286	-1.510393	0.850661	0.699853	2.803128
1024	0.511988	-0.402851	0.0673235	-0.0638966	0.162321	-0.024286	0.4480914	-0.24053	0.0430375	0.1764605	0.2505989
1025	0.428539	0.0378308	0.0229252	0.195779	0.12763	0.0775124	0.624318	0.1654608	0.1004376	0.489295	0.8902164
1026	0.390905	0.0300272	0.015769	-0.129429	0.205386	-0.034719	0.261476	0.2354132	-0.01895	0.4367012	0.4779392
1027	0.369686	0.0318273	0.00874039	-0.298929	0.301979	-0.0879964	0.070757	0.3338063	-0.07925601	0.41025369	0.32530729
1028	0.372207	0.0559352	0.0126583	-0.170358	0.310891	-0.0345426	0.201849	0.3668262	-0.0218843	0.4408005	0.5467909
1029	0.306358	0.0368758	0.0163775	0.167123	0.0533929	0.0969838	0.473481	0.0902687	0.1133613	0.3596113	0.677111
1030	-2.45325	0.709312	-0.272232	-0.522402	0.298928	-0.134666	-2.975652	1.00824	-0.406898	-2.01617	-2.37431
1031	-2.45309	0.709314	-0.27223	-0.518454	0.296968	-0.133594	-2.971544	1.006282	-0.405824	-2.016006	-2.371086
1032	-2.43533	0.577055	-0.29352	-0.921858	0.195717	-0.331645	-3.357188	0.772772	-0.625165	-2.151795	-3.209581
1033	-2.46619	0.713817	-0.273829	-0.57192	0.32744	-0.147335	-3.03811	1.041257	-0.421164	-2.026202	-2.418017
1034	-2.32774	0.597852	-0.263855	0.00449637	-0.174362	-0.0254671	-2.32324363	0.42349	-0.2893221	-1.993743	-2.18907573
1035	0.414826	0.0540093	0.0132018	1.02095	-0.733323	0.253862	1.435776	-0.6793137	0.2670638	0.4820371	1.0235261
1036	0.330178	-0.0536888	-0.0123118	-1.94036	1.11925	-0.499332	-1.610182	1.0655612	-0.5116438	0.2641774	-1.0562646
1037	0.331068	-0.0541987	-0.0122281	-1.94055	1.11827	-0.499515	-1.609482	1.0640713	-0.5117431	0.2646412	-1.0571538
1038	0.978958	-0.348297	0.0605352	0.845521	-0.697204	0.194164	1.824479	-1.045501	0.2546992	0.6911962	1.0336772
1039	0.949945	-0.358887	0.0568663	0.814896	-0.719835	0.187118	1.764841	-1.078722	0.2439843	0.6479243	0.9301033
1040	0.100371	-0.417296	-0.0522972	1.08293	-0.891673	0.246909	1.183301	-1.308969	0.1946118	-0.3692222	0.0689437999999999
1041	0.214671	-0.323359	-0.00821167	2.28394	-1.25845	0.670463	2.498611	-1.581809	0.66225133	-0.11689967	1.57905333
1042	0.230614	-0.391348	-0.0119861	2.34086	-1.42099	0.665532	2.571474	-1.812338	0.6535459	-0.1727201	1.4126819
1043	-0.506712	-0.116831	-0.117627	-1.49181	0.857588	-0.384355	-1.998522	0.740757	-0.501982	-0.74117	-1.759747
1044	-0.5119	-0.115199	-0.11823	-1.51633	0.873712	-0.390219	-2.02823	0.758513	-0.508449	-0.745329	-1.778166
1045	0.439	-0.264272	0.0869424	-1.83173	1.05555	-0.471109	-1.39273	0.791278	-0.3841666	0.2616704	-0.9856186
1046	1.38784	-0.312667	0.229624	2.26782	-0.742557	0.685992	3.65566	-1.055224	0.915616	1.304797	3.516052
1047	1.2238	-0.48189	0.206099	2.38593	-1.27995	0.714066	3.60973	-1.76184	0.920165	0.948009	2.768055
1048	0.464772	-0.272462	0.0900505	-1.72371	0.99283	-0.443358	-1.258938	0.720368	-0.3533075	0.2823605	-0.8918775
1049	1.82533	-0.94441	0.271406	5.6627	-3.75913	1.53685	7.48803	-4.70354	1.808256	1.152326	4.592746
1050	-0.122707	0.292419	-0.0484962	-1.37192	0.790713	-0.353307	-1.494627	1.083132	-0.4018032	0.1212158	-0.8132982
1051	-0.173538	0.308449	-0.0546737	-1.58915	0.914444	-0.409448	-1.762688	1.222893	-0.4641217	0.0802373	-1.0039167
1052	0.393229	-0.0166718	0.00767622	1.00874	-0.895812	0.236598	1.401969	-0.9124838	0.24427422	0.38423342	0.73375942
1053	0.428707	0.0638436	0.00954702	0.673381	-0.539564	0.133117	1.102088	-0.4757204	0.14266402	0.50209762	0.76903162
1054	-0.181114	0.310939	-0.0555406	-1.62221	0.936051	-0.417553	-1.803324	1.24699	-0.4730936	0.0742844	-1.0294276
1055	-2.47949	0.717086	-0.2754	-0.629582	0.362914	-0.161929	-3.109072	1.08	-0.437329	-2.037804	-2.466401
1056	-2.3537	0.566307	-0.27379	-0.218595	-0.163129	-0.111672	-2.572295	0.403178	-0.385462	-2.061183	-2.554579
1057	-2.48658	0.718655	-0.276357	-0.656169	0.378445	-0.168648	-3.142749	1.0971	-0.445005	-2.044282	-2.490654
1058	-2.32226	0.645253	-0.257979	0.0293451	-0.064037	0.001013	-2.2929149	0.581216	-0.256966	-1.934986	-1.9686649
1059	-2.47364	0.715139	-0.274679	-0.599838	0.346149	-0.154254	-3.073478	1.061288	-0.428933	-2.03318	-2.441123
1060	0.901926	-0.788401	0.0663034	-2.37654	1.37165	-0.611379	-1.474614	0.583249	-0.5450756	0.1798284	-1.4364406
1061	1.64768	-0.962486	0.168263	1.03703	-0.487034	0.309113	2.68471	-1.44952	0.477376	0.853457	1.712566
1062	1.56251	-0.910361	0.158306	0.539301	-0.108626	0.18399	2.101811	-1.018987	0.342296	0.810455	1.42512
1063	1.26629	-0.907674	0.122022	-0.347039	0.206584	-0.0481334	0.919251	-0.70109	0.0738886	0.480638	0.2920496
1064	1.93526	-1.2663	0.174587	1.85715	-1.50137	0.408264	3.79241	-2.76767	0.582851	0.843547	1.607591
1065	-0.154412	-0.13692	-0.0101615	-1.46397	0.845719	-0.376633	-1.618382	0.708799	-0.3867945	-0.3014935	-1.2963775
1066	-0.23348	-0.112732	-0.0199718	-1.79258	1.03463	-0.461238	-2.02606	0.921898	-0.4812098	-0.3661838	-1.5853718
1067	0.425729	-0.362834	0.0551339	0.919441	-0.64751	0.218808	1.34517	-1.010344	0.2739419	0.1180289	0.6087679
1068	0.34093	-0.273628	0.0749623	1.60604	-0.813662	0.519161	1.94697	-1.08729	0.5941233	0.1422643	1.4538033
1069	-0.236417	-0.1118	-0.0202494	-1.80648	1.04307	-0.464598	-2.042897	0.93127	-0.4848474	-0.3684664	-1.5964744
1070	0.385586	-0.250043	0.0804025	-2.05711	1.18788	-0.529171	-1.671524	0.937837	-0.4487685	0.2159455	-1.1824555
1071	0.961256	-0.523413	0.123955	-0.430358	-0.0301347	-0.218122	0.530898	-0.5535477	-0.094167	0.561798	-0.1168167
1072	0.79628	-0.388898	0.137826	0.0460946	-0.0272667	0.0465137	0.8423746	-0.4161647	0.1843397	0.545208	0.6105496
1073	1.2538	-0.756227	0.178516	2.25529	-1.82616	0.564129	3.50909	-2.582387	0.742645	0.676089	1.669348
1074	0.73097	-0.408462	0.122112	-0.382213	0.107422	-0.0942186	0.348757	-0.30104	0.0278934	0.44462	0.0756104
1075	0.569526	0.59928	0.147501	1.44753	-0.775244	0.504413	2.017056	-0.175964	0.651914	1.316307	2.493006
1076	0.974458	0.321131	0.171818	2.66554	-1.88195	0.719794	3.639998	-1.560819	0.891612	1.467407	2.970791
1077	1.25778	0.148349	0.185484	3.2995	-2.53496	0.79492	4.55728	-2.386611	0.980404	1.591613	3.151073
1078	0.11861	0.78595	0.0627923	-1.88533	1.09213	-0.485052	-1.76672	1.87808	-0.4222597	0.9673523	-0.3108997
1079	0.739502	0.605729	0.122058	-0.0857019	0.0186725	-0.0942804	0.6538001	0.6244015	0.0277776	1.467289	1.3059792
1080	-2.33123	0.502859	-0.274223	-0.0331056	-0.378622	-0.0708521	-2.3643356	0.124237	-0.3450751	-2.102594	-2.5851737
1081	-2.51599	0.728324	-0.280114	-0.787432	0.452512	-0.202996	-3.303422	1.180836	-0.48311	-2.06778	-2.605696
1082	-2.31635	0.547691	-0.265851	0.108707	-0.350325	-0.0108239	-2.207643	0.197366	-0.2766749	-2.03451	-2.2869519
1083	-2.53272	0.7344	-0.282054	-0.861131	0.494505	-0.222056	-3.393851	1.228905	-0.50411	-2.080374	-2.669056
1084	-2.37151	0.78624	-0.255266	-0.307674	0.410218	-0.0556167	-2.679184	1.196458	-0.3108827	-1.840536	-1.7936087
1085	-0.318237	-0.425841	-0.0429887	-2.00091	1.15053	-0.515393	-2.319147	0.724689	-0.5583817	-0.7870667	-2.1528397
1086	0.253437	-0.629862	0.0391112	1.0117	-0.619722	0.313168	1.265137	-1.249584	0.3522792	-0.3373138	0.3678322
1087	0.443808	-0.697342	0.0264909	0.242316	-0.2901	-0.038518	0.686124	-0.987442	-0.0120271	-0.2270431	-0.3133451
1088	-0.316501	-0.426372	-0.0427602	-1.99065	1.14512	-0.512721	-2.307151	0.718748	-0.5554812	-0.7856332	-2.1438842
1089	-0.290156	-0.434307	-0.0395214	-1.88697	1.08491	-0.486141	-2.177126	0.650603	-0.5256624	-0.7639844	-2.0521854
1090	1.24214	-0.0985992	0.130894	2.48514	-0.942584	0.76746	3.72728	-1.0411832	0.898354	1.2744348	3.5844508
1091	0.849897	-0.220813	0.0266366	-0.528387	0.140724	-0.232926	0.32151	-0.080089	-0.2062894	0.6557206	0.0351316
1092	0.911225	-0.133628	0.0667621	0.685519	-0.250169	0.212764	1.596744	-0.383797	0.2795261	0.8443591	1.4924731
1093	0.830151	-0.214432	0.0244485	-0.606765	0.185241	-0.252227	0.223386	-0.029191	-0.2277785	0.6401675	-0.0335835
1094	1.38989	-0.0192834	0.137962	2.0479	-0.453568	0.599689	3.43779	-0.4728514	0.737651	1.5085686	3.7025896
